MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
442b591e993b652c5333a930e3a739ad,win8defender,1.1.13903.0,4.10.14393.1198,1.247.614.0,0,7.0,0,1160.0,62773.0,1.0,1.0,1,35,140785.0,27.0,45.0,60,windows10,x64,10.0.0.0,14393,768,rs1,14393.1358.amd64fre.rs1_release.170602-2252,Home,0.0,0,,,103.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,1.0,198.0,,476940.0,HDD,474664.0,0,6144.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.14393.1358,amd64,rs1_release,14393,1358,Core,CORE,IBSClean,7.0,30,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33103.0,0,,0.0,0,0,0.0,0.0,4.0,0
1d7197db291a3f8ac5d5eb3749f7a7c9,win8defender,1.1.15200.1,4.13.17134.1,1.275.1176.0,0,7.0,0,,53447.0,1.0,1.0,1,203,143782.0,,255.0,46,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,1915.0,276291.0,8.0,5.0,2974.0,,122104.0,SSD,107642.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,IBSClean,39.0,160,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,35896.0,0,,0.0,0,0,0.0,,,1
b45b4b385ceb8bd2f346c9159b16d877,win8defender,1.1.15200.1,4.9.10586.494,1.275.1108.0,0,7.0,0,,53447.0,1.0,1.0,1,68,84089.0,,98.0,103,windows10,x86,10.0.0.0,10586,768,th2,10586.494.x86fre.th2_release_sec.160630-1736,Home,1.0,0,,0.0,81.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,4960.0,313486.0,4.0,5.0,1914.0,,29600.0,SSD,29032.0,0,2048.0,Desktop,10.1,1920.0,1200.0,Slate,lion,2.0,10.0.10586.494,x86,th2_release,10586,494,Core,CORE,Other,5.0,26,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,25388.0,0,0.0,0.0,1,1,1.0,1.0,12.0,0
a96707a977302a6cddf72da011148f9b,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1380.0,0,7.0,0,,53447.0,1.0,1.0,1,180,27020.0,,233.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4588.0,313586.0,4.0,5.0,2552.0,,953869.0,HDD,953318.0,0,8192.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,IBSClean,7.0,30,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,,142.0,8392.0,0,,0.0,0,0,0.0,1.0,3.0,1
e78688410f8a03628773e7a38439099f,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1440.0,0,7.0,0,,53447.0,1.0,1.0,1,211,24475.0,,240.0,-23,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,4908.0,317701.0,4.0,5.0,2304.0,,476940.0,HDD,476388.0,1,8192.0,Desktop,17.1,1280.0,1024.0,Desktop,,4294967300.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,52570.0,0,0.0,0.0,0,0,0.0,0.0,10.0,1
aa408b29a03f85a47db67b4d8e21a62e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1108.0,0,7.0,0,,53447.0,1.0,1.0,1,60,107460.0,27.0,240.0,-23,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,228195.0,4.0,5.0,2620.0,,238475.0,SSD,237989.0,0,8192.0,Desktop,23.0,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,34833.0,0,,0.0,0,0,0.0,1.0,15.0,0
7cec8aba9994e60ca6363ca1ca074de9,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1527.0,0,7.0,0,,53447.0,1.0,1.0,1,41,82482.0,,52.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,3036.0,263600.0,8.0,5.0,2952.0,,228936.0,SSD,228320.0,0,8192.0,Desktop,23.5,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,66387.0,0,,0.0,0,0,0.0,1.0,10.0,1
087a4fcc9c0edad895f1d516391af516,win8defender,1.1.15200.1,4.12.17007.18022,1.275.249.0,0,7.0,0,,62773.0,1.0,1.0,1,207,81818.0,27.0,277.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,0.0,0,,0.0,111.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,3150.0,313505.0,4.0,5.0,2568.0,,122104.0,SSD,115185.0,0,4096.0,HandHeld,10.6,1920.0,1080.0,Slate,lion,89.0,10.0.16299.309,amd64,rs3_release,16299,309,Professional,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,9181.0,1,0.0,0.0,1,1,0.0,0.0,13.0,0
f973651a859cc029048982329fef07e3,win8defender,1.1.15100.1,4.9.10586.1106,1.273.20.0,0,7.0,0,,53447.0,1.0,1.0,1,43,162990.0,18.0,53.0,42,windows10,x64,10.0.0.0,10586,768,th2,10586.1106.amd64fre.th2_release.170904-1742,Home,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331204.0,2.0,1.0,668.0,,476940.0,HDD,178663.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,345.0,10.0.10586.1106,amd64,th2_release_sec,10586,1106,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Reset,37.0,158,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,69856.0,0,0.0,0.0,0,0,0.0,1.0,7.0,0
35f678778e419d5a4638fba49755814c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.23.0,0,7.0,0,,46413.0,2.0,1.0,1,167,860.0,,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,135.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,5.0,2660.0,,953869.0,HDD,938013.0,0,6144.0,Notebook,15.5,1360.0,768.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,7.0,30,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33043.0,1,,0.0,0,0,0.0,0.0,11.0,1
07e9f125ebbf12b070affde1388b8ad7,win8defender,1.1.15200.1,4.9.10586.1106,1.275.1025.0,0,7.0,0,,53447.0,1.0,1.0,1,203,70034.0,48.0,255.0,46,windows10,x64,10.0.0.0,10586,768,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Home,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,525.0,316771.0,4.0,5.0,1916.0,,29824.0,SSD,29206.0,0,2048.0,Desktop,21.7,1920.0,1080.0,Desktop,#,4294967300.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Core,CORE,Reset,39.0,160,UNKNOWN,0,IS_GENUINE,OEM:DM,0.0,0.0,Retail,0.0,106.0,2847.0,1,0.0,0.0,0,0,1.0,0.0,7.0,0
d22ec9dbe13eaf45367168ae1bc81aed,win8defender,1.1.15300.6,4.18.1807.18075,1.277.18.0,0,7.0,0,,53447.0,1.0,1.0,1,158,87401.0,27.0,202.0,70,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,,111.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331095.0,4.0,5.0,3394.0,,476940.0,HDD,190774.0,0,2048.0,Notebook,14.0,1366.0,768.0,Mobile,,0.0,10.0.16299.248,amd64,rs3_release,16299,248,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,69496.0,1,,0.0,0,0,0.0,1.0,1.0,0
410cff7ee04d6bd2d92713fb4a8c8319,win8defender,1.1.15200.1,4.18.1807.18075,1.275.230.0,0,7.0,0,,44141.0,2.0,1.0,1,201,4785.0,27.0,267.0,-5,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,0.0,1.0,Desktop,Windows.Desktop,2206.0,252584.0,8.0,5.0,3716.0,,114473.0,SSD,113491.0,0,12288.0,MiniTower,31.5,1920.0,1080.0,Workstation,,4294967300.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Update,35.0,148,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,500.0,16672.0,0,0.0,0.0,0,0,0.0,0.0,11.0,1
7c7cd8cf9ada88b0bd7003b6efe43de8,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1209.0,0,0.0,0,,53447.0,1.0,1.0,1,169,144660.0,,209.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,256460.0,4.0,5.0,3396.0,,476940.0,HDD,476389.0,0,4096.0,Portable,15.3,1366.0,768.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,IBSClean,8.0,31,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,,355.0,10640.0,0,,0.0,0,0,0.0,0.0,3.0,1
2cb9c8c6655ff04d02299db6d1510453,win8defender,1.1.15200.1,4.18.1807.18075,1.275.563.0,0,7.0,0,,49480.0,2.0,1.0,1,195,102241.0,,258.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,293244.0,12.0,5.0,3124.0,,122102.0,SSD,102973.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,7.0,30,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63417.0,1,,0.0,0,0,0.0,1.0,1.0,0
c0aad0d09cad9fc5cff145c5501ef611,win8defender,1.1.15200.1,4.8.10240.16384,1.275.623.0,0,7.0,0,,62773.0,1.0,1.0,1,159,77866.0,,276.0,74,windows10,x64,10.0.0.0,10240,768,th1,10240.16515.amd64fre.th1.150916-2039,Home,0.0,0,,0.0,42.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2102.0,229904.0,4.0,5.0,2372.0,,476940.0,HDD,462090.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.10240.16520,amd64,th1,10240,16520,Core,CORE,Other,7.0,30,UNKNOWN,0,IS_GENUINE,OEM:DM,0.0,0.0,NOT_SET,0.0,554.0,33097.0,1,0.0,0.0,0,0,0.0,1.0,11.0,0
029b03b415a129dede439c816649fd46,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1293.0,0,7.0,0,,53447.0,1.0,1.0,1,159,77866.0,27.0,194.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,328439.0,4.0,5.0,3064.0,,476940.0,HDD,235574.0,0,8192.0,Laptop,14.0,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,ProfessionalEducation,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,9321.0,1,,0.0,0,0,0.0,0.0,11.0,1
a865c07bf78ad3a28e4068886b939b5b,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1311.0,0,7.0,0,,22728.0,2.0,1.0,1,66,17471.0,27.0,89.0,88,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331439.0,2.0,5.0,1998.0,,953869.0,HDD,380772.0,0,8192.0,Notebook,17.2,1600.0,900.0,Mobile,lion,0.0,10.0.15063.1266,amd64,rs2_release,15063,1266,Core,CORE,Update,14.0,49,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,70804.0,1,0.0,0.0,0,0,0.0,1.0,5.0,0
9d625f4ee0a5065c69cc01f35db84255,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1115.0,0,7.0,0,,53447.0,1.0,1.0,1,85,145160.0,,114.0,-31,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,,1.0,1.0,Desktop,Windows.Desktop,2206.0,248711.0,4.0,5.0,2448.0,,,UNKNOWN,,0,,Desktop,20.0,1600.0,900.0,Desktop,,,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,IBSClean,10.0,35,UNKNOWN,0,INVALID_LICENSE,Retail,,,Retail,,,,0,,0.0,0,0,,0.0,10.0,1
4664b1916440c8fb72adab8d00f53f47,win8defender,1.1.15100.1,4.18.1807.18075,1.273.665.0,0,7.0,0,,53447.0,1.0,1.0,1,67,82029.0,,89.0,88,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,2206.0,248809.0,4.0,5.0,2312.0,,476940.0,HDD,476373.0,0,2048.0,Desktop,20.7,1920.0,1080.0,Desktop,#,4294967300.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,14.0,49,FullAuto,0,INVALID_LICENSE,Retail,0.0,0.0,Retail,0.0,93.0,17560.0,0,0.0,0.0,0,0,0.0,0.0,11.0,1
91ebf5cb547e13c60119839a270e1cfc,win8defender,1.1.15200.1,4.10.209.0,1.275.727.0,0,7.0,0,,53447.0,1.0,1.0,1,35,11098.0,27.0,277.0,75,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19101.amd64fre.winblue_ltsb_escrow.180718-1800,Home,1.0,0,,0.0,333.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4490.0,308573.0,4.0,1.0,38.0,,610480.0,HDD,609640.0,0,8192.0,Notebook,,,,Mobile,,,10.0.10586.0,amd64,th2_release,10586,0,Core,CORE,Refresh,,31,FullAuto,0,IS_GENUINE,Retail,,,Retail,,,,0,0.0,0.0,0,0,,0.0,4.0,1
0eeab765412f7b7a12d3581f48a3e73c,win8defender,1.1.15100.1,4.18.1807.18075,1.273.894.0,0,7.0,0,,6465.0,3.0,1.0,1,155,82373.0,18.0,201.0,-25,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,4730.0,310841.0,2.0,5.0,1992.0,,476940.0,HDD,476198.0,0,2048.0,Notebook,14.0,1024.0,768.0,Mobile,li-i,0.0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,10.0,35,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,897.0,12382.0,1,0.0,0.0,0,0,0.0,0.0,10.0,0
249d0e79a3ed73361102673fe3ed8eca,win8defender,1.1.14600.4,4.13.17134.1,1.263.48.0,0,7.0,0,,53447.0,1.0,1.0,1,21,137492.0,,39.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,274982.0,12.0,5.0,3124.0,,488386.0,SSD,201385.0,0,32768.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.286,amd64,rs4_release,17134,286,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,OFFLINE,Retail,,0.0,Retail,,556.0,63155.0,1,,0.0,0,0,0.0,,,0
bb77d0c7384a01ef5627b8a80dd5de87,win8defender,1.1.15200.1,4.18.1807.18075,1.275.687.0,0,7.0,0,,7945.0,2.0,1.0,1,173,67513.0,27.0,277.0,75,windows10,x86,10.0.0.0,16299,256,rs3,16299.15.x86fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189012.0,2.0,5.0,4336.0,,305245.0,HDD,109449.0,0,2048.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.431,x86,rs3_release,16299,431,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,127.0,63069.0,0,,0.0,0,0,0.0,0.0,11.0,0
70c79ce8c6e07e23f51cd630728aa8a0,win8defender,1.1.15100.1,4.18.1807.18075,1.273.738.0,0,7.0,0,,41571.0,2.0,1.0,1,9,123784.0,,240.0,-23,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,4588.0,313586.0,4.0,1.0,177.0,,476940.0,HDD,475969.0,0,4096.0,Desktop,18.5,1360.0,768.0,Desktop,,4294967300.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,3544.0,0,0.0,0.0,0,0,0.0,0.0,10.0,0
09511d99eda61ca77ccf4ad5fb2706e1,win8defender,1.1.15200.1,4.9.10586.589,1.275.383.0,0,7.0,0,,53447.0,1.0,1.0,1,214,8490.0,27.0,277.0,75,windows10,x64,10.0.0.0,10586,768,th2,10586.633.amd64fre.th2_release.161004-1602,Home,1.0,0,,0.0,85.0,RequireAdmin,0.0,1.0,Notebook,Windows.Desktop,4490.0,306920.0,4.0,5.0,2504.0,,476940.0,HDD,229424.0,1,4096.0,Notebook,15.6,1366.0,768.0,Mobile,,0.0,10.0.10586.633,amd64,th2_release,10586,633,Core,CORE,Update,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,56968.0,0,,0.0,0,0,0.0,0.0,1.0,0
2892c6aa6bc686ae856b638e1e020e11,win8defender,1.1.15200.1,4.9.10586.1106,1.275.1656.0,0,,0,,53447.0,1.0,1.0,1,44,16668.0,27.0,57.0,-38,windows10,x64,10.0.0.0,10586,256,th2,10586.0.amd64fre.th2_release.151029-1700,Pro,1.0,0,,0.0,71.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189383.0,4.0,5.0,3392.0,,476940.0,HDD,148671.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,lion,0.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,9.0,34,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0.0,0.0,Retail,0.0,556.0,63370.0,0,0.0,0.0,0,0,0.0,,,1
e591b0ebd3870f882e1d45aae5622d9c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.771.0,0,7.0,0,,53447.0,1.0,1.0,1,51,13832.0,27.0,98.0,103,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,5280.0,314955.0,4.0,5.0,2660.0,,244198.0,SSD,242160.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,UUPUpgrade,5.0,26,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,45380.0,1,,0.0,0,0,0.0,0.0,6.0,0
eb9508b86fbaea881d2ea7c314fd1ba1,win8defender,1.1.14600.4,4.13.17134.228,1.263.48.0,0,7.0,0,,53447.0,1.0,1.0,1,29,101851.0,,35.0,-85,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1443.0,256793.0,8.0,5.0,2892.0,,1953514.0,SSD,1801932.0,0,8192.0,UNKNOWN,,,,Desktop,,4294967300.0,10.0.17134.286,amd64,rs4_release,17134,286,Professional,PROFESSIONAL,Reset,26.0,119,FullAuto,0,OFFLINE,Retail,,0.0,Retail,,355.0,20317.0,0,,0.0,1,0,0.0,,,0
b4257a87249533a3801544ce62367692,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1732.0,0,7.0,0,,7562.0,3.0,1.0,1,19,81719.0,48.0,24.0,55,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331415.0,8.0,5.0,2928.0,,476940.0,HDD,189977.0,0,6144.0,Notebook,17.2,1600.0,900.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,Update,24.0,109,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,70677.0,1,,0.0,0,0,0.0,1.0,15.0,0
51811109180df5140a39e4c4e56a7f7d,win8defender,1.1.15200.1,4.18.1807.18075,1.275.49.0,0,7.0,0,,53447.0,1.0,1.0,1,60,22046.0,27.0,126.0,124,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4144.0,131398.0,4.0,5.0,2296.0,,476940.0,HDD,451057.0,0,4096.0,Laptop,15.5,1366.0,768.0,Mobile,li-i,36.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,Update,18.0,72,FullAuto,0,IS_GENUINE,Retail,,0.0,Unknown,0.0,142.0,51413.0,1,0.0,0.0,0,0,0.0,0.0,15.0,1
b29390cc6756d9e657c18afe2e1fb804,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1613.0,0,7.0,0,,43927.0,2.0,1.0,1,19,44361.0,27.0,181.0,74,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,1443.0,331903.0,8.0,5.0,3038.0,,953869.0,HDD,938175.0,1,16384.0,Laptop,15.6,3840.0,2160.0,Mobile,lip,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,OEM:DM,0.0,0.0,Retail,0.0,355.0,7362.0,1,0.0,0.0,1,0,0.0,0.0,15.0,1
b70a48bd612364bbdf253edf6d7ea4db,win8defender,1.1.15200.1,4.18.1807.18075,1.275.319.0,0,7.0,0,,53447.0,1.0,1.0,1,160,71739.0,27.0,204.0,-86,windows10,x64,10.0.0.0,14393,256,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Pro,1.0,0,,0.0,98.0,Prompt,1.0,1.0,Desktop,Windows.Desktop,1980.0,205317.0,2.0,5.0,3226.0,,76318.0,UNKNOWN,29996.0,0,4096.0,Desktop,20.1,1400.0,1050.0,Desktop,,4294967300.0,10.0.14393.2189,amd64,rs1_release,14393,2189,Professional,PROFESSIONAL,IBSClean,25.0,115,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,168.0,35446.0,0,,0.0,0,0,0.0,0.0,3.0,0
91249aae559c6eae0f894756f8318a31,win8defender,1.1.15200.1,4.18.1807.18075,1.275.866.0,0,7.0,0,,53447.0,1.0,1.0,1,214,8493.0,18.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Warn,,1.0,Desktop,Windows.Desktop,1443.0,256605.0,6.0,5.0,2748.0,,244198.0,SSD,102321.0,0,8192.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967300.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Volume:MAK,,0.0,Retail,,355.0,7213.0,0,,0.0,0,0,0.0,0.0,1.0,1
